# build started 2026-06-22T16:18:12.492754Z  days=586
20250102  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.71s
20250103  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.42s
20250104  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.72s
20250105  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.41s
20250106  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.40s
20250107  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.40s
20250108  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.43s
20250109  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.45s
20250110  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.44s
20250111  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.44s
20250114  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.45s
20250115  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.47s
20250116  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.44s
20250117  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.43s
20250118  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.41s
20250119  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.40s
20250120  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.42s
20250122  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.42s
20250123  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.42s
20250124  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.43s
20250125  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.42s
20250126  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.40s
20250128  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.44s
20250131  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.42s
20250201  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.43s
20250202  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.44s
20250208  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.44s
20250209  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.42s
20250210  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.42s
20250211  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.41s
20250212  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.41s
20250213  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.43s
20250214  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.43s
20250215  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.43s
20250216  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.44s
20250217  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.43s
20250218  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.43s
20250219  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.44s
20250220  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.23s
20250221  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.38s
20250222  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.37s
20250223  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.40s
20250224  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.44s
20250225  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.43s
20250226  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.43s
20250227  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.43s
20250228  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.43s
20250301  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.59s
20250303  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.43s
20250304  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.46s
20250306  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.47s
20250307  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.43s
20250308  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.44s
20250309  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.43s
20250310  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.44s
20250311  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.24s
20250312  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.47s
20250313  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.44s
20250315  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.44s
20250317  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.43s
20250318  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.45s
20250319  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.43s
20250320  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.56s
20250322  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.42s
20250323  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.62s
20250324  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.44s
20250325  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.45s
20250326  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.61s
20250327  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.42s
20250328  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.40s
20250329  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.41s
20250330  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.41s
20250331  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.48s
20250401  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.54s
20250402  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.39s
20250403  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.42s
20250404  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.42s
20250405  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.42s
20250408  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.43s
20250409  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.43s
20250410  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.43s
20250411  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.42s
20250412  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.43s
20250413  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.44s
20250414  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.43s
20250415  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.38s
20250417  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.37s
20250418  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.39s
20250419  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.71s
20250420  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.41s
20250421  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.42s
20250422  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.42s
20250423  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.42s
20250424  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.44s
20250425  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.57s
20250426  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.45s
20250427  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.39s
20250430  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.39s
20250503  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.38s
20250504  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.41s
20250507  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.44s
20250508  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.46s
20250509  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.43s
20250510  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.43s
20250511  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.42s
20250513  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.42s
20250514  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.44s
20250516  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.43s
20250517  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.39s
20250518  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.42s
20250519  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.43s
20250522  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.41s
20250523  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.42s
20250524  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.42s
20250526  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.43s
20250527  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.43s
20250528  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.43s
20250529  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.43s
20250530  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.42s
20250531  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.62s
20250601  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.43s
20250602  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.43s
20250603  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.43s
20250604  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.43s
20250605  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.42s
20250606  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.65s
20250608  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.43s
20250609  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.63s
20250612  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.43s
20250613  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.45s
20250614  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.42s
20250615  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.39s
20250616  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.39s
20250617  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.39s
20250618  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.41s
20250619  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.42s
20250620  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.43s
20250621  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.44s
20250623  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.57s
20250625  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.42s
20250626  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.42s
20250627  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.44s
20250628  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.42s
20250629  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.42s
20250630  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.43s
20250701  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.59s
20250704  rows=86400  detectors=['SoLEXS-SDD2', 'HEL1OS-CdTe1', 'HEL1OS-CdTe2', 'HEL1OS-CZT1', 'HEL1OS-CZT2']  build_time=0.42s
