# labeling started 2026-06-22T16:25:38.704468Z  days=620
20250215  rows=86400  flare_seconds=6727  flare_events=9  classes={'B': 0, 'C': 6727, 'M': 0, 'X': 0}  time=0.2s
20250216  rows=86400  flare_seconds=8170  flare_events=10  classes={'B': 0, 'C': 8170, 'M': 0, 'X': 0}  time=0.2s
20250217  rows=86400  flare_seconds=18256  flare_events=18  classes={'B': 0, 'C': 17295, 'M': 961, 'X': 0}  time=0.2s
20250218  rows=86400  flare_seconds=9727  flare_events=11  classes={'B': 0, 'C': 9727, 'M': 0, 'X': 0}  time=0.2s
20250219  rows=86400  flare_seconds=8226  flare_events=6  classes={'B': 0, 'C': 8226, 'M': 0, 'X': 0}  time=0.2s
20250220  rows=86400  flare_seconds=6066  flare_events=6  classes={'B': 0, 'C': 6066, 'M': 0, 'X': 0}  time=0.2s
20250221  rows=86400  flare_seconds=7988  flare_events=9  classes={'B': 0, 'C': 6666, 'M': 1322, 'X': 0}  time=0.2s
20250222  rows=86400  flare_seconds=13393  flare_events=15  classes={'B': 0, 'C': 13393, 'M': 0, 'X': 0}  time=0.2s
20250223  rows=86400  flare_seconds=13512  flare_events=12  classes={'B': 0, 'C': 7807, 'M': 4984, 'X': 721}  time=0.2s
20250224  rows=86400  flare_seconds=16745  flare_events=8  classes={'B': 0, 'C': 5642, 'M': 11103, 'X': 0}  time=0.2s
20250225  rows=86400  flare_seconds=8105  flare_events=5  classes={'B': 0, 'C': 1262, 'M': 6843, 'X': 0}  time=0.2s
20250226  rows=86400  flare_seconds=6786  flare_events=6  classes={'B': 0, 'C': 6786, 'M': 0, 'X': 0}  time=0.2s
20250227  rows=86400  flare_seconds=6064  flare_events=4  classes={'B': 0, 'C': 6064, 'M': 0, 'X': 0}  time=0.2s
20250228  rows=86400  flare_seconds=9488  flare_events=9  classes={'B': 0, 'C': 9488, 'M': 0, 'X': 0}  time=0.2s
20250301  rows=86400  flare_seconds=8047  flare_events=7  classes={'B': 0, 'C': 8047, 'M': 0, 'X': 0}  time=0.2s
20250303  rows=86400  flare_seconds=7807  flare_events=7  classes={'B': 0, 'C': 7807, 'M': 0, 'X': 0}  time=0.2s
20250304  rows=86400  flare_seconds=21850  flare_events=12  classes={'B': 0, 'C': 21850, 'M': 0, 'X': 0}  time=0.2s
20250306  rows=86400  flare_seconds=3063  flare_events=3  classes={'B': 0, 'C': 3063, 'M': 0, 'X': 0}  time=0.2s
20250307  rows=86400  flare_seconds=5404  flare_events=5  classes={'B': 0, 'C': 4503, 'M': 901, 'X': 0}  time=0.2s
20250308  rows=86400  flare_seconds=11827  flare_events=7  classes={'B': 0, 'C': 11827, 'M': 0, 'X': 0}  time=0.2s
20250309  rows=86400  flare_seconds=8702  flare_events=2  classes={'B': 0, 'C': 8702, 'M': 0, 'X': 0}  time=0.2s
20250310  rows=86400  flare_seconds=13744  flare_events=5  classes={'B': 0, 'C': 13744, 'M': 0, 'X': 0}  time=0.2s
20250311  rows=86400  flare_seconds=5165  flare_events=5  classes={'B': 0, 'C': 4083, 'M': 181, 'X': 0}  time=0.2s
20250312  rows=86400  flare_seconds=25036  flare_events=21  classes={'B': 0, 'C': 25036, 'M': 0, 'X': 0}  time=0.2s
20250313  rows=86400  flare_seconds=16932  flare_events=12  classes={'B': 0, 'C': 16932, 'M': 0, 'X': 0}  time=0.2s
20250315  rows=86400  flare_seconds=18366  flare_events=8  classes={'B': 0, 'C': 18366, 'M': 0, 'X': 0}  time=0.2s
20250317  rows=86400  flare_seconds=14050  flare_events=12  classes={'B': 0, 'C': 13149, 'M': 901, 'X': 0}  time=0.2s
20250318  rows=86400  flare_seconds=4324  flare_events=4  classes={'B': 0, 'C': 4324, 'M': 0, 'X': 0}  time=0.2s
20250319  rows=86400  flare_seconds=10864  flare_events=5  classes={'B': 0, 'C': 9303, 'M': 1561, 'X': 0}  time=0.2s
20250320  rows=86400  flare_seconds=9724  flare_events=4  classes={'B': 0, 'C': 9724, 'M': 0, 'X': 0}  time=0.2s
20250322  rows=86400  flare_seconds=1801  flare_events=1  classes={'B': 0, 'C': 1801, 'M': 0, 'X': 0}  time=0.2s
20250323  rows=86400  flare_seconds=5105  flare_events=6  classes={'B': 0, 'C': 5105, 'M': 0, 'X': 0}  time=0.2s
20250324  rows=86400  flare_seconds=6606  flare_events=6  classes={'B': 0, 'C': 6606, 'M': 0, 'X': 0}  time=0.2s
20250325  rows=86400  flare_seconds=10569  flare_events=9  classes={'B': 0, 'C': 10569, 'M': 0, 'X': 0}  time=0.2s
20250326  rows=86400  flare_seconds=10149  flare_events=9  classes={'B': 0, 'C': 7928, 'M': 2221, 'X': 0}  time=0.2s
20250327  rows=86400  flare_seconds=12188  flare_events=8  classes={'B': 0, 'C': 10207, 'M': 1981, 'X': 0}  time=0.2s
20250328  rows=86400  flare_seconds=8706  flare_events=7  classes={'B': 0, 'C': 4263, 'M': 2102, 'X': 2341}  time=0.2s
20250329  rows=86400  flare_seconds=12133  flare_events=14  classes={'B': 0, 'C': 12133, 'M': 0, 'X': 0}  time=0.2s
20250330  rows=86400  flare_seconds=19212  flare_events=16  classes={'B': 0, 'C': 13089, 'M': 6123, 'X': 0}  time=0.2s
20250331  rows=86400  flare_seconds=16635  flare_events=19  classes={'B': 0, 'C': 15374, 'M': 1261, 'X': 0}  time=0.2s
20250401  rows=86400  flare_seconds=13631  flare_events=14  classes={'B': 0, 'C': 11289, 'M': 2342, 'X': 0}  time=0.2s
20250402  rows=86400  flare_seconds=8347  flare_events=9  classes={'B': 0, 'C': 8347, 'M': 0, 'X': 0}  time=0.2s
20250403  rows=86400  flare_seconds=4565  flare_events=5  classes={'B': 0, 'C': 4565, 'M': 0, 'X': 0}  time=0.2s
20250404  rows=86400  flare_seconds=4744  flare_events=4  classes={'B': 0, 'C': 4744, 'M': 0, 'X': 0}  time=0.2s
20250405  rows=86400  flare_seconds=5227  flare_events=7  classes={'B': 0, 'C': 4146, 'M': 1081, 'X': 0}  time=0.2s
20250408  rows=86400  flare_seconds=8346  flare_events=6  classes={'B': 0, 'C': 6665, 'M': 1681, 'X': 0}  time=0.2s
20250409  rows=86400  flare_seconds=11289  flare_events=9  classes={'B': 0, 'C': 11289, 'M': 0, 'X': 0}  time=0.2s
20250410  rows=86400  flare_seconds=6547  flare_events=7  classes={'B': 0, 'C': 6547, 'M': 0, 'X': 0}  time=0.2s
20250411  rows=86400  flare_seconds=12069  flare_events=11  classes={'B': 0, 'C': 9307, 'M': 2762, 'X': 0}  time=0.2s
20250412  rows=86400  flare_seconds=19937  flare_events=22  classes={'B': 0, 'C': 13210, 'M': 6727, 'X': 0}  time=0.2s
20250413  rows=86400  flare_seconds=17892  flare_events=16  classes={'B': 0, 'C': 7565, 'M': 10327, 'X': 0}  time=0.2s
20250414  rows=86400  flare_seconds=7808  flare_events=8  classes={'B': 0, 'C': 5826, 'M': 1982, 'X': 0}  time=0.2s
20250415  rows=86400  flare_seconds=5885  flare_events=5  classes={'B': 0, 'C': 2643, 'M': 3242, 'X': 0}  time=0.2s
20250417  rows=86400  flare_seconds=3783  flare_events=4  classes={'B': 0, 'C': 3783, 'M': 0, 'X': 0}  time=0.2s
20250418  rows=86400  flare_seconds=3543  flare_events=3  classes={'B': 0, 'C': 3543, 'M': 0, 'X': 0}  time=0.2s
20250419  rows=86400  flare_seconds=1382  flare_events=2  classes={'B': 0, 'C': 1382, 'M': 0, 'X': 0}  time=0.2s
20250420  rows=86400  flare_seconds=8765  flare_events=5  classes={'B': 0, 'C': 3844, 'M': 4921, 'X': 0}  time=0.2s
20250421  rows=86400  flare_seconds=4863  flare_events=3  classes={'B': 0, 'C': 3842, 'M': 1021, 'X': 0}  time=0.2s
20250422  rows=86400  flare_seconds=11883  flare_events=3  classes={'B': 0, 'C': 1322, 'M': 10561, 'X': 0}  time=0.2s
20250423  rows=86400  flare_seconds=2763  flare_events=4  classes={'B': 0, 'C': 2763, 'M': 0, 'X': 0}  time=0.2s
20250424  rows=86400  flare_seconds=2223  flare_events=3  classes={'B': 0, 'C': 2223, 'M': 0, 'X': 0}  time=0.2s
20250425  rows=86400  flare_seconds=4564  flare_events=4  classes={'B': 0, 'C': 4564, 'M': 0, 'X': 0}  time=0.2s
20250426  rows=86400  flare_seconds=5583  flare_events=4  classes={'B': 0, 'C': 5583, 'M': 0, 'X': 0}  time=0.2s
20250427  rows=86400  flare_seconds=3663  flare_events=3  classes={'B': 0, 'C': 3663, 'M': 0, 'X': 0}  time=0.2s
20250430  rows=86400  flare_seconds=5283  flare_events=5  classes={'B': 0, 'C': 4382, 'M': 901, 'X': 0}  time=0.2s
20250503  rows=86400  flare_seconds=7569  flare_events=9  classes={'B': 0, 'C': 7569, 'M': 0, 'X': 0}  time=0.2s
20250504  rows=86400  flare_seconds=7386  flare_events=7  classes={'B': 0, 'C': 7386, 'M': 0, 'X': 0}  time=0.2s
20250507  rows=86400  flare_seconds=12074  flare_events=14  classes={'B': 0, 'C': 12074, 'M': 0, 'X': 0}  time=0.2s
20250508  rows=86400  flare_seconds=9489  flare_events=9  classes={'B': 0, 'C': 9489, 'M': 0, 'X': 0}  time=0.2s
20250509  rows=86400  flare_seconds=0  flare_events=0  classes={'B': 0, 'C': 0, 'M': 0, 'X': 0}  time=0.2s
20250510  rows=86400  flare_seconds=0  flare_events=0  classes={'B': 0, 'C': 0, 'M': 0, 'X': 0}  time=0.2s
20250511  rows=86400  flare_seconds=10633  flare_events=14  classes={'B': 0, 'C': 10633, 'M': 0, 'X': 0}  time=0.2s
20250513  rows=86400  flare_seconds=3844  flare_events=4  classes={'B': 901, 'C': 1802, 'M': 0, 'X': 1141}  time=0.2s
20250514  rows=86400  flare_seconds=14950  flare_events=12  classes={'B': 781, 'C': 7084, 'M': 5464, 'X': 1621}  time=0.2s
20250516  rows=86400  flare_seconds=14712  flare_events=14  classes={'B': 9427, 'C': 5285, 'M': 0, 'X': 0}  time=0.2s
20250517  rows=86400  flare_seconds=4683  flare_events=3  classes={'B': 3062, 'C': 1621, 'M': 0, 'X': 0}  time=0.2s
20250518  rows=86400  flare_seconds=5043  flare_events=4  classes={'B': 3602, 'C': 1441, 'M': 0, 'X': 0}  time=0.2s
20250519  rows=86400  flare_seconds=7206  flare_events=6  classes={'B': 2162, 'C': 4263, 'M': 781, 'X': 0}  time=0.2s
20250522  rows=86400  flare_seconds=9306  flare_events=6  classes={'B': 4263, 'C': 5043, 'M': 0, 'X': 0}  time=0.2s
20250523  rows=86400  flare_seconds=4323  flare_events=3  classes={'B': 0, 'C': 4323, 'M': 0, 'X': 0}  time=0.2s
20250524  rows=86400  flare_seconds=10332  flare_events=13  classes={'B': 1321, 'C': 8110, 'M': 901, 'X': 0}  time=0.2s
20250526  rows=86400  flare_seconds=12069  flare_events=11  classes={'B': 480, 'C': 9067, 'M': 2522, 'X': 0}  time=0.2s
20250527  rows=86400  flare_seconds=17585  flare_events=6  classes={'B': 541, 'C': 17044, 'M': 0, 'X': 0}  time=0.2s
20250528  rows=86400  flare_seconds=7870  flare_events=10  classes={'B': 0, 'C': 7870, 'M': 0, 'X': 0}  time=0.2s
20250529  rows=86400  flare_seconds=5105  flare_events=6  classes={'B': 1622, 'C': 3483, 'M': 0, 'X': 0}  time=0.2s
20250530  rows=86400  flare_seconds=10809  flare_events=10  classes={'B': 0, 'C': 7507, 'M': 3302, 'X': 0}  time=0.2s
20250531  rows=86400  flare_seconds=9073  flare_events=13  classes={'B': 0, 'C': 5529, 'M': 3544, 'X': 0}  time=0.2s
20250601  rows=86400  flare_seconds=6309  flare_events=9  classes={'B': 0, 'C': 6309, 'M': 0, 'X': 0}  time=0.2s
20250602  rows=86400  flare_seconds=8646  flare_events=6  classes={'B': 0, 'C': 5584, 'M': 3062, 'X': 0}  time=0.2s
20250603  rows=86400  flare_seconds=8886  flare_events=7  classes={'B': 0, 'C': 7685, 'M': 1201, 'X': 0}  time=0.2s
20250604  rows=86400  flare_seconds=601  flare_events=1  classes={'B': 0, 'C': 601, 'M': 0, 'X': 0}  time=0.2s
20250605  rows=86400  flare_seconds=14952  flare_events=14  classes={'B': 1922, 'C': 13030, 'M': 0, 'X': 0}  time=0.2s
20250606  rows=86400  flare_seconds=16691  flare_events=14  classes={'B': 0, 'C': 16691, 'M': 0, 'X': 0}  time=0.2s
20250608  rows=86400  flare_seconds=3604  flare_events=4  classes={'B': 0, 'C': 3604, 'M': 0, 'X': 0}  time=0.2s
20250609  rows=86400  flare_seconds=3423  flare_events=3  classes={'B': 1201, 'C': 2222, 'M': 0, 'X': 0}  time=0.2s
20250612  rows=86400  flare_seconds=5464  flare_events=5  classes={'B': 0, 'C': 5464, 'M': 0, 'X': 0}  time=0.2s
20250613  rows=86400  flare_seconds=6126  flare_events=6  classes={'B': 0, 'C': 4205, 'M': 1921, 'X': 0}  time=0.2s
20250614  rows=86400  flare_seconds=18495  flare_events=15  classes={'B': 0, 'C': 16153, 'M': 2342, 'X': 0}  time=0.2s
20250615  rows=86400  flare_seconds=19935  flare_events=15  classes={'B': 0, 'C': 15252, 'M': 4683, 'X': 0}  time=0.2s
20250616  rows=86400  flare_seconds=12430  flare_events=10  classes={'B': 0, 'C': 6306, 'M': 6124, 'X': 0}  time=0.2s
20250617  rows=86400  flare_seconds=6247  flare_events=7  classes={'B': 0, 'C': 5286, 'M': 0, 'X': 961}  time=0.2s
20250618  rows=86400  flare_seconds=19877  flare_events=20  classes={'B': 0, 'C': 19877, 'M': 0, 'X': 0}  time=0.2s
20250619  rows=86400  flare_seconds=9428  flare_events=8  classes={'B': 0, 'C': 9428, 'M': 0, 'X': 0}  time=0.2s
20250620  rows=86400  flare_seconds=5647  flare_events=7  classes={'B': 601, 'C': 2524, 'M': 2522, 'X': 0}  time=0.2s
20250621  rows=86400  flare_seconds=3004  flare_events=4  classes={'B': 2583, 'C': 421, 'M': 0, 'X': 0}  time=0.2s
20250623  rows=86400  flare_seconds=10329  flare_events=11  classes={'B': 3122, 'C': 7207, 'M': 0, 'X': 0}  time=0.2s
20250625  rows=86400  flare_seconds=5948  flare_events=9  classes={'B': 3966, 'C': 1982, 'M': 0, 'X': 0}  time=0.2s
20250626  rows=86400  flare_seconds=10087  flare_events=7  classes={'B': 3424, 'C': 6663, 'M': 0, 'X': 0}  time=0.2s
20250627  rows=86400  flare_seconds=5705  flare_events=5  classes={'B': 1562, 'C': 4143, 'M': 0, 'X': 0}  time=0.2s
20250628  rows=86400  flare_seconds=2642  flare_events=2  classes={'B': 0, 'C': 2642, 'M': 0, 'X': 0}  time=0.2s
20250629  rows=86400  flare_seconds=2642  flare_events=2  classes={'B': 0, 'C': 2642, 'M': 0, 'X': 0}  time=0.2s
20250630  rows=86400  flare_seconds=6247  flare_events=7  classes={'B': 961, 'C': 5286, 'M': 0, 'X': 0}  time=0.2s
20250701  rows=86400  flare_seconds=2043  flare_events=3  classes={'B': 1442, 'C': 601, 'M': 0, 'X': 0}  time=0.2s
20250704  rows=86400  flare_seconds=3964  flare_events=4  classes={'B': 1201, 'C': 2763, 'M': 0, 'X': 0}  time=0.2s
20250707  rows=86400  flare_seconds=7566  flare_events=7  classes={'B': 541, 'C': 7025, 'M': 0, 'X': 0}  time=0.2s
20250708  rows=86400  flare_seconds=7686  flare_events=6  classes={'B': 781, 'C': 3604, 'M': 3301, 'X': 0}  time=0.2s
20250709  rows=86400  flare_seconds=5345  flare_events=5  classes={'B': 781, 'C': 2883, 'M': 1681, 'X': 0}  time=0.1s
20250710  rows=86400  flare_seconds=9131  flare_events=11  classes={'B': 0, 'C': 9131, 'M': 0, 'X': 0}  time=0.2s
20250714  rows=86400  flare_seconds=17291  flare_events=14  classes={'B': 0, 'C': 17291, 'M': 0, 'X': 0}  time=0.2s
20250715  rows=86400  flare_seconds=1261  flare_events=1  classes={'B': 0, 'C': 1261, 'M': 0, 'X': 0}  time=0.2s
20250716  rows=86400  flare_seconds=7086  flare_events=7  classes={'B': 0, 'C': 7086, 'M': 0, 'X': 0}  time=0.2s
20250718  rows=86400  flare_seconds=8826  flare_events=7  classes={'B': 0, 'C': 8826, 'M': 0, 'X': 0}  time=0.2s
20250719  rows=86400  flare_seconds=1021  flare_events=1  classes={'B': 0, 'C': 1021, 'M': 0, 'X': 0}  time=0.2s
20250728  rows=86400  flare_seconds=541  flare_events=1  classes={'B': 0, 'C': 541, 'M': 0, 'X': 0}  time=0.2s
20250729  rows=86400  flare_seconds=3244  flare_events=4  classes={'B': 0, 'C': 3244, 'M': 0, 'X': 0}  time=0.1s
20250730  rows=86400  flare_seconds=11951  flare_events=12  classes={'B': 0, 'C': 11951, 'M': 0, 'X': 0}  time=0.2s
20250731  rows=86400  flare_seconds=8407  flare_events=7  classes={'B': 0, 'C': 8407, 'M': 0, 'X': 0}  time=0.2s
20250801  rows=86400  flare_seconds=25272  flare_events=15  classes={'B': 0, 'C': 25272, 'M': 0, 'X': 0}  time=0.2s
20250802  rows=86400  flare_seconds=8889  flare_events=10  classes={'B': 0, 'C': 8889, 'M': 0, 'X': 0}  time=0.2s
20250803  rows=86400  flare_seconds=22697  flare_events=19  classes={'B': 0, 'C': 22036, 'M': 661, 'X': 0}  time=0.2s
20250804  rows=86400  flare_seconds=9007  flare_events=9  classes={'B': 0, 'C': 7266, 'M': 1741, 'X': 0}  time=0.2s
20250806  rows=86400  flare_seconds=15677  flare_events=18  classes={'B': 0, 'C': 15076, 'M': 601, 'X': 0}  time=0.2s
20250807  rows=86400  flare_seconds=13508  flare_events=8  classes={'B': 0, 'C': 7986, 'M': 5522, 'X': 0}  time=0.1s
20250808  rows=86400  flare_seconds=15490  flare_events=12  classes={'B': 0, 'C': 12308, 'M': 3182, 'X': 0}  time=0.1s
20250809  rows=86400  flare_seconds=15017  flare_events=17  classes={'B': 0, 'C': 13275, 'M': 1742, 'X': 0}  time=0.2s
20250810  rows=86400  flare_seconds=9066  flare_events=6  classes={'B': 0, 'C': 3483, 'M': 5583, 'X': 0}  time=0.2s
20250811  rows=86400  flare_seconds=18673  flare_events=17  classes={'B': 0, 'C': 13450, 'M': 5223, 'X': 0}  time=0.2s
20250812  rows=86400  flare_seconds=18014  flare_events=18  classes={'B': 0, 'C': 15313, 'M': 2701, 'X': 0}  time=0.2s
20250813  rows=86400  flare_seconds=9069  flare_events=12  classes={'B': 0, 'C': 9069, 'M': 0, 'X': 0}  time=0.2s
20250816  rows=86400  flare_seconds=6064  flare_events=5  classes={'B': 1861, 'C': 4203, 'M': 0, 'X': 0}  time=0.2s
20250817  rows=86400  flare_seconds=8709  flare_events=9  classes={'B': 0, 'C': 8709, 'M': 0, 'X': 0}  time=0.2s
20250818  rows=86400  flare_seconds=2281  flare_events=1  classes={'B': 0, 'C': 2281, 'M': 0, 'X': 0}  time=0.2s
20250819  rows=86400  flare_seconds=8405  flare_events=6  classes={'B': 1382, 'C': 2462, 'M': 4561, 'X': 0}  time=0.2s
20250820  rows=86400  flare_seconds=4442  flare_events=4  classes={'B': 0, 'C': 4442, 'M': 0, 'X': 0}  time=0.2s
20250821  rows=86400  flare_seconds=7265  flare_events=5  classes={'B': 0, 'C': 7265, 'M': 0, 'X': 0}  time=0.2s
20250822  rows=86400  flare_seconds=5703  flare_events=4  classes={'B': 781, 'C': 961, 'M': 3961, 'X': 0}  time=0.2s
20250824  rows=86400  flare_seconds=7686  flare_events=8  classes={'B': 0, 'C': 6725, 'M': 961, 'X': 0}  time=0.2s
20250825  rows=86400  flare_seconds=13213  flare_events=15  classes={'B': 0, 'C': 8589, 'M': 4624, 'X': 0}  time=0.2s
20250827  rows=86400  flare_seconds=6603  flare_events=3  classes={'B': 0, 'C': 6603, 'M': 0, 'X': 0}  time=0.2s
20250828  rows=86400  flare_seconds=12430  flare_events=13  classes={'B': 0, 'C': 8526, 'M': 3904, 'X': 0}  time=0.2s
20250829  rows=86400  flare_seconds=10567  flare_events=11  classes={'B': 0, 'C': 10026, 'M': 541, 'X': 0}  time=0.2s
20250830  rows=86400  flare_seconds=12846  flare_events=7  classes={'B': 0, 'C': 4803, 'M': 8043, 'X': 0}  time=0.2s
20250901  rows=86400  flare_seconds=4323  flare_events=3  classes={'B': 0, 'C': 4323, 'M': 0, 'X': 0}  time=0.2s
20250902  rows=86400  flare_seconds=3424  flare_events=4  classes={'B': 0, 'C': 3424, 'M': 0, 'X': 0}  time=0.2s
20250903  rows=86400  flare_seconds=7449  flare_events=10  classes={'B': 0, 'C': 7449, 'M': 0, 'X': 0}  time=0.2s
20250904  rows=86400  flare_seconds=9487  flare_events=9  classes={'B': 0, 'C': 8706, 'M': 781, 'X': 0}  time=0.2s
20250905  rows=86400  flare_seconds=2764  flare_events=4  classes={'B': 0, 'C': 1983, 'M': 781, 'X': 0}  time=0.2s
20250906  rows=86400  flare_seconds=5948  flare_events=9  classes={'B': 0, 'C': 5347, 'M': 601, 'X': 0}  time=0.2s
20250907  rows=86400  flare_seconds=26832  flare_events=14  classes={'B': 0, 'C': 26832, 'M': 0, 'X': 0}  time=0.2s
20250908  rows=86400  flare_seconds=13388  flare_events=9  classes={'B': 240, 'C': 13148, 'M': 0, 'X': 0}  time=0.1s
20250909  rows=86400  flare_seconds=1683  flare_events=3  classes={'B': 361, 'C': 1322, 'M': 0, 'X': 0}  time=0.1s
20250910  rows=86400  flare_seconds=2103  flare_events=3  classes={'B': 661, 'C': 1442, 'M': 0, 'X': 0}  time=0.2s
20250911  rows=86400  flare_seconds=10748  flare_events=9  classes={'B': 601, 'C': 10147, 'M': 0, 'X': 0}  time=0.2s
20250912  rows=86400  flare_seconds=2701  flare_events=2  classes={'B': 0, 'C': 2701, 'M': 0, 'X': 0}  time=0.2s
20250913  rows=86400  flare_seconds=11886  flare_events=6  classes={'B': 0, 'C': 11886, 'M': 0, 'X': 0}  time=0.1s
20250915  rows=86400  flare_seconds=7388  flare_events=9  classes={'B': 0, 'C': 7388, 'M': 0, 'X': 0}  time=0.2s
20250916  rows=86400  flare_seconds=6305  flare_events=6  classes={'B': 0, 'C': 6305, 'M': 0, 'X': 0}  time=0.1s
20250917  rows=86400  flare_seconds=2403  flare_events=5  classes={'B': 0, 'C': 2403, 'M': 0, 'X': 0}  time=0.2s
20250918  rows=86400  flare_seconds=5827  flare_events=7  classes={'B': 0, 'C': 5827, 'M': 0, 'X': 0}  time=0.1s
20250919  rows=86400  flare_seconds=7985  flare_events=5  classes={'B': 0, 'C': 5944, 'M': 2041, 'X': 0}  time=0.1s
20250920  rows=86400  flare_seconds=7445  flare_events=5  classes={'B': 0, 'C': 7445, 'M': 0, 'X': 0}  time=0.2s
20250923  rows=86400  flare_seconds=5104  flare_events=4  classes={'B': 0, 'C': 4263, 'M': 841, 'X': 0}  time=0.1s
20250925  rows=86400  flare_seconds=9728  flare_events=9  classes={'B': 0, 'C': 9728, 'M': 0, 'X': 0}  time=0.2s
20250930  rows=86400  flare_seconds=9668  flare_events=9  classes={'B': 0, 'C': 5525, 'M': 4143, 'X': 0}  time=0.1s
20251001  rows=86400  flare_seconds=9066  flare_events=6  classes={'B': 0, 'C': 6304, 'M': 2762, 'X': 0}  time=0.1s
20251002  rows=86400  flare_seconds=9490  flare_events=10  classes={'B': 0, 'C': 8829, 'M': 661, 'X': 0}  time=0.1s
20251003  rows=86400  flare_seconds=13926  flare_events=7  classes={'B': 0, 'C': 8044, 'M': 5882, 'X': 0}  time=0.1s
20251004  rows=86400  flare_seconds=8590  flare_events=11  classes={'B': 0, 'C': 8590, 'M': 0, 'X': 0}  time=0.2s
20251005  rows=86400  flare_seconds=481  flare_events=1  classes={'B': 0, 'C': 481, 'M': 0, 'X': 0}  time=0.2s
20251006  rows=86400  flare_seconds=7264  flare_events=5  classes={'B': 0, 'C': 7264, 'M': 0, 'X': 0}  time=0.1s
20251007  rows=86400  flare_seconds=3664  flare_events=4  classes={'B': 1262, 'C': 2402, 'M': 0, 'X': 0}  time=0.1s
20251008  rows=86400  flare_seconds=6847  flare_events=7  classes={'B': 3184, 'C': 3663, 'M': 0, 'X': 0}  time=0.1s
20251009  rows=86400  flare_seconds=5704  flare_events=4  classes={'B': 0, 'C': 3243, 'M': 2461, 'X': 0}  time=0.2s
20251010  rows=86400  flare_seconds=5945  flare_events=6  classes={'B': 841, 'C': 5104, 'M': 0, 'X': 0}  time=0.2s
20251011  rows=86400  flare_seconds=4985  flare_events=5  classes={'B': 0, 'C': 4985, 'M': 0, 'X': 0}  time=0.2s
20251012  rows=86400  flare_seconds=18493  flare_events=16  classes={'B': 0, 'C': 18493, 'M': 0, 'X': 0}  time=0.2s
20251013  rows=86400  flare_seconds=25096  flare_events=22  classes={'B': 0, 'C': 18073, 'M': 7023, 'X': 0}  time=0.2s
20251014  rows=86400  flare_seconds=24800  flare_events=24  classes={'B': 0, 'C': 22157, 'M': 2643, 'X': 0}  time=0.2s
20251015  rows=86400  flare_seconds=33494  flare_events=17  classes={'B': 0, 'C': 21909, 'M': 11585, 'X': 0}  time=0.2s
20251017  rows=86400  flare_seconds=13089  flare_events=12  classes={'B': 0, 'C': 4444, 'M': 8645, 'X': 0}  time=0.2s
20251018  rows=86400  flare_seconds=13451  flare_events=12  classes={'B': 0, 'C': 7686, 'M': 5765, 'X': 0}  time=0.2s
20251019  rows=86400  flare_seconds=10389  flare_events=9  classes={'B': 0, 'C': 7927, 'M': 2462, 'X': 0}  time=0.2s
20251020  rows=86400  flare_seconds=11406  flare_events=6  classes={'B': 0, 'C': 9725, 'M': 1681, 'X': 0}  time=0.2s
20251021  rows=86400  flare_seconds=3063  flare_events=3  classes={'B': 0, 'C': 3063, 'M': 0, 'X': 0}  time=0.2s
20251022  rows=86400  flare_seconds=11045  flare_events=5  classes={'B': 0, 'C': 11045, 'M': 0, 'X': 0}  time=0.2s
20251023  rows=86400  flare_seconds=8886  flare_events=7  classes={'B': 0, 'C': 8886, 'M': 0, 'X': 0}  time=0.2s
20251025  rows=86400  flare_seconds=5585  flare_events=5  classes={'B': 1922, 'C': 3663, 'M': 0, 'X': 0}  time=0.2s
20251026  rows=86400  flare_seconds=3244  flare_events=4  classes={'B': 1322, 'C': 1922, 'M': 0, 'X': 0}  time=0.1s
20251027  rows=86400  flare_seconds=4864  flare_events=4  classes={'B': 1682, 'C': 3182, 'M': 0, 'X': 0}  time=0.1s
20251028  rows=86400  flare_seconds=781  flare_events=1  classes={'B': 0, 'C': 781, 'M': 0, 'X': 0}  time=0.2s
20251031  rows=86400  flare_seconds=15845  flare_events=5  classes={'B': 0, 'C': 15845, 'M': 0, 'X': 0}  time=0.2s
20251101  rows=86400  flare_seconds=5705  flare_events=6  classes={'B': 661, 'C': 5044, 'M': 0, 'X': 0}  time=0.2s
20251102  rows=86400  flare_seconds=5225  flare_events=6  classes={'B': 0, 'C': 3784, 'M': 1441, 'X': 0}  time=0.1s
20251103  rows=86400  flare_seconds=20351  flare_events=14  classes={'B': 0, 'C': 11108, 'M': 9243, 'X': 0}  time=0.2s
20251104  rows=86400  flare_seconds=17113  flare_events=14  classes={'B': 0, 'C': 10029, 'M': 3362, 'X': 3722}  time=0.2s
20251105  rows=86400  flare_seconds=14292  flare_events=15  classes={'B': 0, 'C': 8830, 'M': 5462, 'X': 0}  time=0.2s
20251106  rows=86400  flare_seconds=20479  flare_events=23  classes={'B': 0, 'C': 19158, 'M': 1321, 'X': 0}  time=0.2s
20251107  rows=86400  flare_seconds=21261  flare_events=21  classes={'B': 0, 'C': 16340, 'M': 4921, 'X': 0}  time=0.1s
20251108  rows=86400  flare_seconds=12913  flare_events=15  classes={'B': 0, 'C': 12913, 'M': 0, 'X': 0}  time=0.2s
20251109  rows=86400  flare_seconds=15191  flare_events=13  classes={'B': 0, 'C': 11950, 'M': 0, 'X': 3241}  time=0.2s
